test type,initial bit length,eve_ratio,sample_ratio,channel_noise,detection_noise,qber,outcome,final key length,bm_success_count,execution_time
Sample ratio,100,0,0.25,0,0,0.0,Success,1,58,0.00023603439331054688
Sample ratio,100,0,0.25,0,0,0.0,Success,3,52,0.00019311904907226562
Sample ratio,100,0,0.25,0,0,0.0,Success,2,57,0.00017762184143066406
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0.0,Success,4,48,0.00022912025451660156
Sample ratio,100,0,0.25,0,0,0.0,Success,5,56,0.0002944469451904297
Sample ratio,100,0,0.25,0,0,0.0,Success,4,64,0.0002193450927734375
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0.0,Success,1,43,0.00016880035400390625
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0.0,Success,3,56,0.0016350746154785156
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0.0,Success,8,62,0.0004546642303466797
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0.0,Success,1,50,0.00024890899658203125
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.25,0,0,0.0,Success,3,50,0.0007729530334472656
Sample ratio,100,0,0.15,0,0,0.0,Success,6,50,0.0002532005310058594
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,5,52,0.00018835067749023438
Sample ratio,100,0,0.15,0,0,0.0,Success,9,54,0.0001914501190185547
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,3,51,0.0001659393310546875
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,7,52,0.0002086162567138672
Sample ratio,100,0,0.15,0,0,0.0,Success,4,50,0.000202178955078125
Sample ratio,100,0,0.15,0,0,0.0,Success,2,47,0.0001819133758544922
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,2,57,0.0001533031463623047
Sample ratio,100,0,0.15,0,0,0.0,Success,5,43,0.00016021728515625
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,4,48,0.00016641616821289062
Sample ratio,100,0,0.15,0,0,0.0,Success,2,41,0.00017762184143066406
Sample ratio,100,0,0.15,0,0,0.0,Success,8,53,0.0001704692840576172
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,1,51,0.0001575946807861328
Sample ratio,100,0,0.15,0,0,0.0,Success,3,50,0.00018978118896484375
Sample ratio,100,0,0.15,0,0,0.0,Success,4,52,0.00025916099548339844
Sample ratio,100,0,0.15,0,0,0.0,Success,3,58,0.00015497207641601562
Sample ratio,100,0,0.15,0,0,0.0,Success,7,52,0.00015616416931152344
Sample ratio,100,0,0.15,0,0,0.0,Success,3,49,0.00021028518676757812
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,3,53,0.0003495216369628906
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,2,58,0.00017642974853515625
Sample ratio,100,0,0.15,0,0,0.0,Success,4,44,0.0001533031463623047
Sample ratio,100,0,0.15,0,0,0.0,Success,10,59,0.0005002021789550781
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,3,49,0.0001690387725830078
Sample ratio,100,0,0.15,0,0,0.0,Success,1,46,0.00015234947204589844
Sample ratio,100,0,0.15,0,0,0.0,Success,5,51,0.00016450881958007812
Sample ratio,100,0,0.15,0,0,0.0,Success,5,47,0.00015807151794433594
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,3,53,0.000152587890625
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,3,54,0.0001595020294189453
Sample ratio,100,0,0.15,0,0,0.0,Success,5,61,0.00016880035400390625
Sample ratio,100,0,0.15,0,0,0.0,Success,2,50,0.00017309188842773438
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,5,52,0.00021147727966308594
Sample ratio,100,0,0.15,0,0,0.0,Success,5,58,0.00015974044799804688
Sample ratio,100,0,0.15,0,0,0.0,Success,9,53,0.0001671314239501953
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,5,57,0.0004286766052246094
Sample ratio,100,0,0.15,0,0,0.0,Success,2,53,0.00017762184143066406
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,11,60,0.00024271011352539062
Sample ratio,100,0,0.15,0,0,0.0,Success,14,62,0.00022029876708984375
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,9,50,0.0003750324249267578
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,2,57,0.00016236305236816406
Sample ratio,100,0,0.15,0,0,0.0,Success,2,55,0.0002808570861816406
Sample ratio,100,0,0.15,0,0,0.0,Success,6,56,0.00020456314086914062
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,3,55,0.00015354156494140625
Sample ratio,100,0,0.15,0,0,0.0,Success,1,51,0.0007748603820800781
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,4,46,0.0001316070556640625
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,3,56,0.00020575523376464844
Sample ratio,100,0,0.15,0,0,0.0,Success,5,53,0.00016260147094726562
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,8,60,0.00016570091247558594
Sample ratio,100,0,0.15,0,0,0.0,Success,1,50,0.00015234947204589844
Sample ratio,100,0,0.15,0,0,0.0,Success,1,48,0.00012946128845214844
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,4,50,0.00015473365783691406
Sample ratio,100,0,0.15,0,0,0.0,Success,4,50,0.00021958351135253906
Sample ratio,100,0,0.15,0,0,0.0,Success,2,54,0.000164031982421875
Sample ratio,100,0,0.15,0,0,0.0,Success,4,47,0.00016546249389648438
Sample ratio,100,0,0.15,0,0,0.0,Success,9,57,0.00020170211791992188
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,3,47,0.00015115737915039062
Sample ratio,100,0,0.15,0,0,0.0,Success,4,46,0.0003535747528076172
Sample ratio,100,0,0.15,0,0,0.0,Success,1,55,0.00015234947204589844
Sample ratio,100,0,0.15,0,0,0.0,Success,10,56,0.00023126602172851562
Sample ratio,100,0,0.15,0,0,0.0,Success,7,61,0.00016832351684570312
Sample ratio,100,0,0.15,0,0,0.0,Success,7,58,0.00015854835510253906
Sample ratio,100,0,0.15,0,0,0.0,Success,3,50,0.00016379356384277344
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,8,56,0.00016546249389648438
Sample ratio,100,0,0.15,0,0,0.0,Success,3,51,0.00015282630920410156
Sample ratio,100,0,0.15,0,0,0.0,Success,7,59,0.00021028518676757812
Sample ratio,100,0,0.15,0,0,0.0,Success,2,55,0.0002009868621826172
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,6,59,0.00018477439880371094
Sample ratio,100,0,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0,0.15,0,0,0.0,Success,3,51,0.00015592575073242188
Sample ratio,100,0,0.15,0,0,0.0,Success,4,47,0.00017118453979492188
Sample ratio,100,0.1,0.15,0,0,0.0,Success,7,57,0.0004830360412597656
Sample ratio,100,0.1,0.15,0,0,0.0,Success,7,47,0.00016450881958007812
Sample ratio,100,0.1,0.15,0,0,0.0,Success,1,49,0.0001761913299560547
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,46,0.00014328956604003906
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,49,0.00020599365234375
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,45,0.0001575946807861328
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,48,0.00015234947204589844
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,45,0.0001811981201171875
Sample ratio,100,0.1,0.15,0,0,0.0,Success,1,57,0.00014090538024902344
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,4,45,0.0001666545867919922
Sample ratio,100,0.1,0.15,0,0,0.0,Success,1,47,0.0001513957977294922
Sample ratio,100,0.1,0.15,0,0,0.0,Success,6,54,0.0001461505889892578
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,4,54,0.000156402587890625
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,49,0.00015163421630859375
Sample ratio,100,0.1,0.15,0,0,0.0,Success,9,63,0.0002009868621826172
Sample ratio,100,0.1,0.15,0,0,0.0,Success,1,55,0.00040221214294433594
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,52,0.00019025802612304688
Sample ratio,100,0.1,0.15,0,0,0.0,Success,5,52,0.0001926422119140625
Sample ratio,100,0.1,0.15,0,0,0.0,Success,4,54,0.00015664100646972656
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,58,0.00020194053649902344
Sample ratio,100,0.1,0.15,0,0,0.0,Success,4,48,0.00015544891357421875
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,53,0.000148773193359375
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,51,0.0001666545867919922
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,5,47,0.00015687942504882812
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,54,0.00017213821411132812
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,50,0.00015044212341308594
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,9,58,0.0001583099365234375
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,4,53,0.00016069412231445312
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,6,51,0.00016760826110839844
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,45,0.00017833709716796875
Sample ratio,100,0.1,0.15,0,0,0.0,Success,1,44,0.00014591217041015625
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,58,0.0002224445343017578
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,56,0.00016260147094726562
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,7,66,0.0001780986785888672
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,50,0.00015425682067871094
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,48,0.00015282630920410156
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,51,0.0001556873321533203
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,54,0.0002079010009765625
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,49,0.0001609325408935547
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,51,0.00017952919006347656
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,1,53,0.0002148151397705078
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,48,0.00015497207641601562
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,52,0.0011570453643798828
Sample ratio,100,0.1,0.15,0,0,0.0,Success,5,52,0.00020265579223632812
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,5,47,0.00020003318786621094
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,4,58,0.00015497207641601562
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,5,54,0.00017881393432617188
Sample ratio,100,0.1,0.15,0,0,0.0,Success,6,51,0.00018143653869628906
Sample ratio,100,0.1,0.15,0,0,0.0,Success,4,52,0.000156402587890625
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,50,0.0001952648162841797
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,7,59,0.00016450881958007812
Sample ratio,100,0.1,0.15,0,0,0.0,Success,4,51,0.000148773193359375
Sample ratio,100,0.1,0.15,0,0,0.0,Success,1,53,0.0001876354217529297
Sample ratio,100,0.1,0.15,0,0,0.0,Success,3,53,0.00023245811462402344
Sample ratio,100,0.1,0.15,0,0,0.0,Success,9,54,0.00019931793212890625
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,57,0.00016069412231445312
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,44,0.00016427040100097656
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,54,0.0001442432403564453
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.1,0.15,0,0,0.0,Success,2,46,0.0001652240753173828
Sample ratio,100,0.1,0.15,0,0,0.0,Success,1,52,0.00014853477478027344
Sample ratio,100,0.1,0.15,0,0,0.0,Success,9,58,0.0001659393310546875
Sample ratio,100,0.1,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,1,47,0.00015282630920410156
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,52,0.00014925003051757812
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,53,0.00015425682067871094
Sample ratio,100,0.2,0.15,0,0,0.0,Success,5,52,0.00016117095947265625
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,56,0.0001838207244873047
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,57,0.00016188621520996094
Sample ratio,100,0.2,0.15,0,0,0.0,Success,6,54,0.0001614093780517578
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,48,0.00018739700317382812
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,4,49,0.00016236305236816406
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,4,50,0.0002586841583251953
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,4,51,0.00015783309936523438
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,5,51,0.00012421607971191406
Sample ratio,100,0.2,0.15,0,0,0.0,Success,2,44,0.00016164779663085938
Sample ratio,100,0.2,0.15,0,0,0.0,Success,1,53,0.0001480579376220703
Sample ratio,100,0.2,0.15,0,0,0.0,Success,2,43,0.00016307830810546875
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,55,0.00014328956604003906
Sample ratio,100,0.2,0.15,0,0,0.0,Success,6,55,0.00016880035400390625
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,1,43,0.00014448165893554688
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,50,0.00023102760314941406
Sample ratio,100,0.2,0.15,0,0,0.0,Success,6,56,0.00015997886657714844
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,2,52,0.0001659393310546875
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,4,61,0.0001571178436279297
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,51,0.00015807151794433594
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,1,39,0.00015234947204589844
Sample ratio,100,0.2,0.15,0,0,0.0,Success,6,55,0.0001609325408935547
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,1,48,0.00015211105346679688
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,2,44,0.00016164779663085938
Sample ratio,100,0.2,0.15,0,0,0.0,Success,8,52,0.00020432472229003906
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,46,0.0001575946807861328
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,50,0.00017595291137695312
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,54,0.0001533031463623047
Sample ratio,100,0.2,0.15,0,0,0.0,Success,3,38,0.00014901161193847656
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,1,53,0.00014853477478027344
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,2,60,0.00022745132446289062
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
Sample ratio,100,0.2,0.15,0,0,0.0,Success,8,52,0.00018334388732910156
Sample ratio,100,0.2,0.15,0,0,0,"Not enough security, fail",0,0,0
